threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4,,
0.72,0.62,0,,4,0.75,0,,383,0.2845953,,
0.72,0.63,0,,4,0.75,0,,383,0.2845953,,
0.72,0.64,0,,4,0.75,0,,383,0.2845953,,
0.73,0.61,0,,4,0.75,0,,383,0.2845953,,
0.73,0.62,0,,4,0.75,0,,383,0.2845953,,
0.73,0.63,0,,4,0.75,0,,383,0.2845953,,
0.73,0.64,0,,4,0.75,0,,383,0.2845953,,
0.74,0.61,0,,4,0.75,0,,383,0.2845953,,
0.74,0.62,0,,4,0.75,0,,383,0.2845953,,
0.74,0.63,0,,4,0.75,0,,383,0.2845953,,
0.74,0.64,0,,4,0.75,0,,383,0.2845953,,
0.75,0.61,0,,4,0.75,0,,383,0.2845953,,
0.75,0.62,0,,4,0.75,0,,383,0.2845953,,
0.75,0.63,0,,4,0.75,0,,383,0.2845953,,
0.75,0.64,0,,4,0.75,0,,383,0.2845953,,
0.76,0.61,0,,4,0.75,0,,383,0.2845953,,
0.76,0.62,0,,4,0.75,0,,383,0.2845953,,
0.76,0.63,0,,4,0.75,0,,383,0.2845953,,
0.76,0.64,0,,4,0.75,0,,383,0.2845953,,
0.77,0.61,0,,4,0.75,0,,383,0.2845953,,
0.77,0.62,0,,4,0.75,0,,383,0.2845953,,
0.77,0.63,0,,4,0.75,0,,383,0.2845953,,
0.77,0.64,0,,4,0.75,0,,383,0.2845953,,
0.78,0.61,0,,4,0.75,0,,383,0.2845953,,
0.78,0.62,0,,4,0.75,0,,383,0.2845953,,
0.78,0.63,0,,4,0.75,0,,383,0.2845953,,
0.78,0.64,0,,4,0.75,0,,383,0.2845953,,
0.79,0.61,0,,4,0.75,0,,383,0.2845953,,
0.79,0.62,0,,4,0.75,0,,383,0.2845953,,
0.79,0.63,0,,4,0.75,0,,383,0.2845953,,
0.79,0.64,0,,4,0.75,0,,383,0.2845953,,
0.8,0.61,0,,4,0.75,0,,383,0.2845953,,
0.8,0.62,0,,4,0.75,0,,383,0.2845953,,
0.8,0.63,0,,4,0.75,0,,383,0.2845953,,
0.8,0.64,0,,4,0.75,0,,383,0.2845953,,
0.81,0.61,0,,4,0.75,0,,383,0.2845953,,
0.81,0.62,0,,4,0.75,0,,383,0.2845953,,
0.81,0.63,0,,4,0.75,0,,383,0.2845953,,
0.81,0.64,0,,4,0.75,0,,383,0.2845953,,
0.82,0.61,0,,4,0.75,0,,383,0.2845953,,
0.82,0.62,0,,4,0.75,0,,383,0.2845953,,
0.82,0.63,0,,4,0.75,0,,383,0.2845953,,
0.82,0.64,0,,4,0.75,0,,383,0.2845953,,
0.83,0.61,0,,4,0.75,0,,383,0.2845953,,
0.83,0.62,0,,4,0.75,0,,383,0.2845953,,
0.83,0.63,0,,4,0.75,0,,383,0.2845953,,
0.83,0.64,0,,4,0.75,0,,383,0.2845953,,
0.84,0.61,0,,4,0.75,0,,383,0.2845953,,
0.84,0.62,0,,4,0.75,0,,383,0.2845953,,
0.84,0.63,0,,4,0.75,0,,383,0.2845953,,
0.84,0.64,0,,4,0.75,0,,383,0.2845953,,
0.85,0.61,0,,4,0.75,0,,383,0.2845953,,
0.85,0.62,0,,4,0.75,0,,383,0.2845953,,
0.85,0.63,0,,4,0.75,0,,383,0.2845953,,
0.85,0.64,0,,4,0.75,0,,383,0.2845953,,
0.86,0.61,0,,4,0.75,0,,383,0.2845953,,
0.86,0.62,0,,4,0.75,0,,383,0.2845953,,
0.86,0.63,0,,4,0.75,0,,383,0.2845953,,
0.86,0.64,0,,4,0.75,0,,383,0.2845953,,
0.87,0.61,0,,4,0.75,0,,383,0.2845953,,
0.87,0.62,0,,4,0.75,0,,383,0.2845953,,
0.87,0.63,0,,4,0.75,0,,383,0.2845953,,
0.87,0.64,0,,4,0.75,0,,383,0.2845953,,
0.88,0.61,0,,4,0.75,0,,383,0.2845953,,
0.88,0.62,0,,4,0.75,0,,383,0.2845953,,
0.88,0.63,0,,4,0.75,0,,383,0.2845953,,
0.88,0.64,0,,4,0.75,0,,383,0.2845953,,
0.89,0.61,0,,4,0.75,0,,383,0.2845953,,
0.89,0.62,0,,4,0.75,0,,383,0.2845953,,
0.89,0.63,0,,4,0.75,0,,383,0.2845953,,
0.89,0.64,0,,4,0.75,0,,383,0.2845953,,
0.9,0.61,0,,4,0.75,0,,383,0.2845953,,
0.9,0.62,0,,4,0.75,0,,383,0.2845953,,
0.9,0.63,0,,4,0.75,0,,383,0.2845953,,
0.9,0.64,0,,4,0.75,0,,383,0.2845953,,
0.91,0.61,0,,4,0.75,0,,383,0.2845953,,
0.91,0.62,0,,4,0.75,0,,383,0.2845953,,
0.91,0.63,0,,4,0.75,0,,383,0.2845953,,
0.91,0.64,0,,4,0.75,0,,383,0.2845953,,
0.92,0.61,0,,4,0.75,0,,383,0.2845953,,
0.92,0.62,0,,4,0.75,0,,383,0.2845953,,
0.92,0.63,0,,4,0.75,0,,383,0.2845953,,
0.92,0.64,0,,4,0.75,0,,383,0.2845953,,
0.93,0.61,0,,4,0.75,0,,383,0.2845953,,
0.93,0.62,0,,4,0.75,0,,383,0.2845953,,
0.93,0.63,0,,4,0.75,0,,383,0.2845953,,
0.93,0.64,0,,4,0.75,0,,383,0.2845953,,
0.94,0.61,0,,4,0.75,0,,383,0.2845953,,
0.94,0.62,0,,4,0.75,0,,383,0.2845953,,
0.94,0.63,0,,4,0.75,0,,383,0.2845953,,
0.94,0.64,0,,4,0.75,0,,383,0.2845953,,
0.95,0.61,0,,4,0.75,0,,383,0.2845953,,
0.95,0.62,0,,4,0.75,0,,383,0.2845953,,
0.95,0.63,0,,4,0.75,0,,383,0.2845953,,
0.95,0.64,0,,4,0.75,0,,383,0.2845953,,
0.96,0.61,0,,4,0.75,0,,383,0.2845953,,
0.96,0.62,0,,4,0.75,0,,383,0.2845953,,
0.96,0.63,0,,4,0.75,0,,383,0.2845953,,
0.96,0.64,0,,4,0.75,0,,383,0.2845953,,
0.97,0.61,0,,4,0.75,0,,383,0.2845953,,
0.97,0.62,0,,4,0.75,0,,383,0.2845953,,
0.97,0.63,0,,4,0.75,0,,383,0.2845953,,
0.97,0.64,0,,4,0.75,0,,383,0.2845953,,
0.98,0.61,0,,4,0.75,0,,383,0.2845953,,
0.98,0.62,0,,4,0.75,0,,383,0.2845953,,
0.98,0.63,0,,4,0.75,0,,383,0.2845953,,
0.98,0.64,0,,4,0.75,0,,383,0.2845953,,
0.99,0.61,0,,4,0.75,0,,383,0.2845953,,
0.99,0.62,0,,4,0.75,0,,383,0.2845953,,
0.99,0.63,0,,4,0.75,0,,383,0.2845953,,
0.99,0.64,0,,4,0.75,0,,383,0.2845953,,
0.69,0.54,1,1,7,0.428571429,0,,379,0.284960422,,
0.69,0.55,1,1,7,0.428571429,0,,379,0.284960422,,
0.7,0.54,1,1,7,0.428571429,0,,379,0.284960422,,
0.7,0.55,1,1,7,0.428571429,0,,379,0.284960422,,
0.71,0.54,0,,8,0.5,0,,379,0.284960422,,
0.71,0.55,0,,8,0.5,0,,379,0.284960422,,
0.72,0.54,0,,8,0.5,0,,379,0.284960422,,
0.72,0.55,0,,8,0.5,0,,379,0.284960422,,
0.73,0.54,0,,8,0.5,0,,379,0.284960422,,
0.73,0.55,0,,8,0.5,0,,379,0.284960422,,
0.74,0.54,0,,8,0.5,0,,379,0.284960422,,
0.74,0.55,0,,8,0.5,0,,379,0.284960422,,
0.75,0.54,0,,8,0.5,0,,379,0.284960422,,
0.75,0.55,0,,8,0.5,0,,379,0.284960422,,
0.76,0.54,0,,8,0.5,0,,379,0.284960422,,
0.76,0.55,0,,8,0.5,0,,379,0.284960422,,
0.77,0.54,0,,8,0.5,0,,379,0.284960422,,
0.77,0.55,0,,8,0.5,0,,379,0.284960422,,
0.78,0.54,0,,8,0.5,0,,379,0.284960422,,
0.78,0.55,0,,8,0.5,0,,379,0.284960422,,
0.79,0.54,0,,8,0.5,0,,379,0.284960422,,
0.79,0.55,0,,8,0.5,0,,379,0.284960422,,
0.8,0.54,0,,8,0.5,0,,379,0.284960422,,
0.8,0.55,0,,8,0.5,0,,379,0.284960422,,
0.81,0.54,0,,8,0.5,0,,379,0.284960422,,
0.81,0.55,0,,8,0.5,0,,379,0.284960422,,
0.82,0.54,0,,8,0.5,0,,379,0.284960422,,
0.82,0.55,0,,8,0.5,0,,379,0.284960422,,
0.83,0.54,0,,8,0.5,0,,379,0.284960422,,
0.83,0.55,0,,8,0.5,0,,379,0.284960422,,
0.84,0.54,0,,8,0.5,0,,379,0.284960422,,
0.84,0.55,0,,8,0.5,0,,379,0.284960422,,
0.85,0.54,0,,8,0.5,0,,379,0.284960422,,
0.85,0.55,0,,8,0.5,0,,379,0.284960422,,
0.86,0.54,0,,8,0.5,0,,379,0.284960422,,
0.86,0.55,0,,8,0.5,0,,379,0.284960422,,
0.87,0.54,0,,8,0.5,0,,379,0.284960422,,
0.87,0.55,0,,8,0.5,0,,379,0.284960422,,
0.88,0.54,0,,8,0.5,0,,379,0.284960422,,
0.88,0.55,0,,8,0.5,0,,379,0.284960422,,
0.89,0.54,0,,8,0.5,0,,379,0.284960422,,
0.89,0.55,0,,8,0.5,0,,379,0.284960422,,
0.9,0.54,0,,8,0.5,0,,379,0.284960422,,
0.9,0.55,0,,8,0.5,0,,379,0.284960422,,
0.91,0.54,0,,8,0.5,0,,379,0.284960422,,
0.91,0.55,0,,8,0.5,0,,379,0.284960422,,
0.92,0.54,0,,8,0.5,0,,379,0.284960422,,
0.92,0.55,0,,8,0.5,0,,379,0.284960422,,
0.93,0.54,0,,8,0.5,0,,379,0.284960422,,
0.93,0.55,0,,8,0.5,0,,379,0.284960422,,
0.94,0.54,0,,8,0.5,0,,379,0.284960422,,
0.94,0.55,0,,8,0.5,0,,379,0.284960422,,
0.95,0.54,0,,8,0.5,0,,379,0.284960422,,
0.95,0.55,0,,8,0.5,0,,379,0.284960422,,
0.96,0.54,0,,8,0.5,0,,379,0.284960422,,
0.96,0.55,0,,8,0.5,0,,379,0.284960422,,
0.97,0.54,0,,8,0.5,0,,379,0.284960422,,
0.97,0.55,0,,8,0.5,0,,379,0.284960422,,
0.98,0.54,0,,8,0.5,0,,379,0.284960422,,
0.98,0.55,0,,8,0.5,0,,379,0.284960422,,
0.99,0.54,0,,8,0.5,0,,379,0.284960422,,
0.99,0.55,0,,8,0.5,0,,379,0.284960422,,
0.69,0.56,1,1,4,0.5,0,,382,0.285340314,,
0.69,0.57,1,1,4,0.5,0,,382,0.285340314,,
0.69,0.58,1,1,4,0.5,0,,382,0.285340314,,
0.69,0.59,1,1,4,0.5,0,,382,0.285340314,,
0.69,0.6,1,1,4,0.5,0,,382,0.285340314,,
0.7,0.56,1,1,4,0.5,0,,382,0.285340314,,
0.7,0.57,1,1,4,0.5,0,,382,0.285340314,,
0.7,0.58,1,1,4,0.5,0,,382,0.285340314,,
0.7,0.59,1,1,4,0.5,0,,382,0.285340314,,
0.7,0.6,1,1,4,0.5,0,,382,0.285340314,,
0.71,0.56,0,,5,0.6,0,,382,0.285340314,,
0.71,0.57,0,,5,0.6,0,,382,0.285340314,,
0.71,0.58,0,,5,0.6,0,,382,0.285340314,,
0.71,0.59,0,,5,0.6,0,,382,0.285340314,,
0.71,0.6,0,,5,0.6,0,,382,0.285340314,,
0.72,0.56,0,,5,0.6,0,,382,0.285340314,,
0.72,0.57,0,,5,0.6,0,,382,0.285340314,,
0.72,0.58,0,,5,0.6,0,,382,0.285340314,,
0.72,0.59,0,,5,0.6,0,,382,0.285340314,,
0.72,0.6,0,,5,0.6,0,,382,0.285340314,,
0.73,0.56,0,,5,0.6,0,,382,0.285340314,,
0.73,0.57,0,,5,0.6,0,,382,0.285340314,,
0.73,0.58,0,,5,0.6,0,,382,0.285340314,,
0.73,0.59,0,,5,0.6,0,,382,0.285340314,,
0.73,0.6,0,,5,0.6,0,,382,0.285340314,,
0.74,0.56,0,,5,0.6,0,,382,0.285340314,,
0.74,0.57,0,,5,0.6,0,,382,0.285340314,,
0.74,0.58,0,,5,0.6,0,,382,0.285340314,,
0.74,0.59,0,,5,0.6,0,,382,0.285340314,,
0.74,0.6,0,,5,0.6,0,,382,0.285340314,,
0.75,0.56,0,,5,0.6,0,,382,0.285340314,,
0.75,0.57,0,,5,0.6,0,,382,0.285340314,,
0.75,0.58,0,,5,0.6,0,,382,0.285340314,,
0.75,0.59,0,,5,0.6,0,,382,0.285340314,,
0.75,0.6,0,,5,0.6,0,,382,0.285340314,,
0.76,0.56,0,,5,0.6,0,,382,0.285340314,,
0.76,0.57,0,,5,0.6,0,,382,0.285340314,,
0.76,0.58,0,,5,0.6,0,,382,0.285340314,,
0.76,0.59,0,,5,0.6,0,,382,0.285340314,,
0.76,0.6,0,,5,0.6,0,,382,0.285340314,,
0.77,0.56,0,,5,0.6,0,,382,0.285340314,,
0.77,0.57,0,,5,0.6,0,,382,0.285340314,,
0.77,0.58,0,,5,0.6,0,,382,0.285340314,,
0.77,0.59,0,,5,0.6,0,,382,0.285340314,,
0.77,0.6,0,,5,0.6,0,,382,0.285340314,,
0.78,0.56,0,,5,0.6,0,,382,0.285340314,,
0.78,0.57,0,,5,0.6,0,,382,0.285340314,,
0.78,0.58,0,,5,0.6,0,,382,0.285340314,,
0.78,0.59,0,,5,0.6,0,,382,0.285340314,,
0.78,0.6,0,,5,0.6,0,,382,0.285340314,,
0.79,0.56,0,,5,0.6,0,,382,0.285340314,,
0.79,0.57,0,,5,0.6,0,,382,0.285340314,,
0.79,0.58,0,,5,0.6,0,,382,0.285340314,,
0.79,0.59,0,,5,0.6,0,,382,0.285340314,,
0.79,0.6,0,,5,0.6,0,,382,0.285340314,,
0.8,0.56,0,,5,0.6,0,,382,0.285340314,,
0.8,0.57,0,,5,0.6,0,,382,0.285340314,,
0.8,0.58,0,,5,0.6,0,,382,0.285340314,,
0.8,0.59,0,,5,0.6,0,,382,0.285340314,,
0.8,0.6,0,,5,0.6,0,,382,0.285340314,,
0.81,0.56,0,,5,0.6,0,,382,0.285340314,,
0.81,0.57,0,,5,0.6,0,,382,0.285340314,,
0.81,0.58,0,,5,0.6,0,,382,0.285340314,,
0.81,0.59,0,,5,0.6,0,,382,0.285340314,,
0.81,0.6,0,,5,0.6,0,,382,0.285340314,,
0.82,0.56,0,,5,0.6,0,,382,0.285340314,,
0.82,0.57,0,,5,0.6,0,,382,0.285340314,,
0.82,0.58,0,,5,0.6,0,,382,0.285340314,,
0.82,0.59,0,,5,0.6,0,,382,0.285340314,,
0.82,0.6,0,,5,0.6,0,,382,0.285340314,,
0.83,0.56,0,,5,0.6,0,,382,0.285340314,,
0.83,0.57,0,,5,0.6,0,,382,0.285340314,,
0.83,0.58,0,,5,0.6,0,,382,0.285340314,,
0.83,0.59,0,,5,0.6,0,,382,0.285340314,,
0.83,0.6,0,,5,0.6,0,,382,0.285340314,,
0.84,0.56,0,,5,0.6,0,,382,0.285340314,,
0.84,0.57,0,,5,0.6,0,,382,0.285340314,,
0.84,0.58,0,,5,0.6,0,,382,0.285340314,,
0.84,0.59,0,,5,0.6,0,,382,0.285340314,,
0.84,0.6,0,,5,0.6,0,,382,0.285340314,,
0.85,0.56,0,,5,0.6,0,,382,0.285340314,,
0.85,0.57,0,,5,0.6,0,,382,0.285340314,,
0.85,0.58,0,,5,0.6,0,,382,0.285340314,,
0.85,0.59,0,,5,0.6,0,,382,0.285340314,,
0.85,0.6,0,,5,0.6,0,,382,0.285340314,,
0.86,0.56,0,,5,0.6,0,,382,0.285340314,,
0.86,0.57,0,,5,0.6,0,,382,0.285340314,,
0.86,0.58,0,,5,0.6,0,,382,0.285340314,,
0.86,0.59,0,,5,0.6,0,,382,0.285340314,,
0.86,0.6,0,,5,0.6,0,,382,0.285340314,,
0.87,0.56,0,,5,0.6,0,,382,0.285340314,,
0.87,0.57,0,,5,0.6,0,,382,0.285340314,,
0.87,0.58,0,,5,0.6,0,,382,0.285340314,,
0.87,0.59,0,,5,0.6,0,,382,0.285340314,,
0.87,0.6,0,,5,0.6,0,,382,0.285340314,,
0.88,0.56,0,,5,0.6,0,,382,0.285340314,,
0.88,0.57,0,,5,0.6,0,,382,0.285340314,,
0.88,0.58,0,,5,0.6,0,,382,0.285340314,,
0.88,0.59,0,,5,0.6,0,,382,0.285340314,,
0.88,0.6,0,,5,0.6,0,,382,0.285340314,,
0.89,0.56,0,,5,0.6,0,,382,0.285340314,,
0.89,0.57,0,,5,0.6,0,,382,0.285340314,,
0.89,0.58,0,,5,0.6,0,,382,0.285340314,,
0.89,0.59,0,,5,0.6,0,,382,0.285340314,,
0.89,0.6,0,,5,0.6,0,,382,0.285340314,,
0.9,0.56,0,,5,0.6,0,,382,0.285340314,,
0.9,0.57,0,,5,0.6,0,,382,0.285340314,,
0.9,0.58,0,,5,0.6,0,,382,0.285340314,,
0.9,0.59,0,,5,0.6,0,,382,0.285340314,,
0.9,0.6,0,,5,0.6,0,,382,0.285340314,,
0.91,0.56,0,,5,0.6,0,,382,0.285340314,,
0.91,0.57,0,,5,0.6,0,,382,0.285340314,,
0.91,0.58,0,,5,0.6,0,,382,0.285340314,,
0.91,0.59,0,,5,0.6,0,,382,0.285340314,,
0.91,0.6,0,,5,0.6,0,,382,0.285340314,,
0.92,0.56,0,,5,0.6,0,,382,0.285340314,,
0.92,0.57,0,,5,0.6,0,,382,0.285340314,,
0.92,0.58,0,,5,0.6,0,,382,0.285340314,,
0.92,0.59,0,,5,0.6,0,,382,0.285340314,,
0.92,0.6,0,,5,0.6,0,,382,0.285340314,,
0.93,0.56,0,,5,0.6,0,,382,0.285340314,,
0.93,0.57,0,,5,0.6,0,,382,0.285340314,,
0.93,0.58,0,,5,0.6,0,,382,0.285340314,,
0.93,0.59,0,,5,0.6,0,,382,0.285340314,,
0.93,0.6,0,,5,0.6,0,,382,0.285340314,,
0.94,0.56,0,,5,0.6,0,,382,0.285340314,,
0.94,0.57,0,,5,0.6,0,,382,0.285340314,,
0.94,0.58,0,,5,0.6,0,,382,0.285340314,,
0.94,0.59,0,,5,0.6,0,,382,0.285340314,,
0.94,0.6,0,,5,0.6,0,,382,0.285340314,,
0.95,0.56,0,,5,0.6,0,,382,0.285340314,,
0.95,0.57,0,,5,0.6,0,,382,0.285340314,,
0.95,0.58,0,,5,0.6,0,,382,0.285340314,,
0.95,0.59,0,,5,0.6,0,,382,0.285340314,,
0.95,0.6,0,,5,0.6,0,,382,0.285340314,,
0.96,0.56,0,,5,0.6,0,,382,0.285340314,,
0.96,0.57,0,,5,0.6,0,,382,0.285340314,,
0.96,0.58,0,,5,0.6,0,,382,0.285340314,,
0.96,0.59,0,,5,0.6,0,,382,0.285340314,,
0.96,0.6,0,,5,0.6,0,,382,0.285340314,,
0.97,0.56,0,,5,0.6,0,,382,0.285340314,,
0.97,0.57,0,,5,0.6,0,,382,0.285340314,,
0.97,0.58,0,,5,0.6,0,,382,0.285340314,,
0.97,0.59,0,,5,0.6,0,,382,0.285340314,,
0.97,0.6,0,,5,0.6,0,,382,0.285340314,,
0.98,0.56,0,,5,0.6,0,,382,0.285340314,,
0.98,0.57,0,,5,0.6,0,,382,0.285340314,,
0.98,0.58,0,,5,0.6,0,,382,0.285340314,,
0.98,0.59,0,,5,0.6,0,,382,0.285340314,,
0.98,0.6,0,,5,0.6,0,,382,0.285340314,,
0.99,0.56,0,,5,0.6,0,,382,0.285340314,,
0.99,0.57,0,,5,0.6,0,,382,0.285340314,,
0.99,0.58,0,,5,0.6,0,,382,0.285340314,,
0.99,0.59,0,,5,0.6,0,,382,0.285340314,,
0.99,0.6,0,,5,0.6,0,,382,0.285340314,,
0.68,0.68,1,1,0,,1,1,385,0.285714286,,
0.68,0.69,1,1,0,,1,1,385,0.285714286,,
0.68,0.7,1,1,0,,1,1,385,0.285714286,,
0.68,0.71,0,,0,,2,1,385,0.285714286,,
0.68,0.72,0,,0,,2,1,385,0.285714286,,
0.68,0.73,0,,0,,2,1,385,0.285714286,,
0.68,0.74,0,,0,,2,1,385,0.285714286,,
0.68,0.75,0,,0,,2,1,385,0.285714286,,
0.68,0.76,0,,0,,2,1,385,0.285714286,,
0.68,0.77,0,,0,,2,1,385,0.285714286,,
0.68,0.78,0,,0,,2,1,385,0.285714286,,
0.68,0.79,0,,0,,2,1,385,0.285714286,,
0.68,0.8,0,,0,,2,1,385,0.285714286,,
0.68,0.81,0,,0,,2,1,385,0.285714286,,
